Book Name,Book URL,Book Genre,Book Image,Book Author,Book Rating,Book Tags,Book Language,Description,Book Slug,Book Chapters,Novel Status,thumbnail,novelLink
Marriage And Absente,https://www.novelupdates.com/series/marriage-and-absente/,Adult:Drama:Fantasy:Josei:Romance:Smut,https://cdn.novelupdates.com/images/2020/10/MAA.jpg,이보라,(4.2 / 5.0 18 votes),"Amnesia,Cold Love Interests,Different Social Status,European Ambience,First-time Interc**rse,Hated Protagonist,Love at First Sight,Medieval,Misunderstandings,Nobles,Poor Protagonist,Pregnancy,R-18,Stoic Characters,Timid Protagonist,Villainess Noble Girls",Korean,"She thought the man was dead.
His raven black hair long eyelashes sharp jawline and plump lips.
As she was treating him Swan fell in love.
“I-I think I’m pregnant. So uh take me as your wife…”
“……..”
All because of ‘love’. Oh to be condescending as a young girl. The man didn’t love Swan she was only a toy of momentary interest for him.
Atlion never answered her question.
___
“You’re the one who said you wanted me. Didn’t you say you’ve never regretted a day that you were with me?”
“Heart is something that changes as much as we want Your Majesty.”
It was hell.
Her words seemed to make my blood vessels harden.
I always want to see and touch her but she won’t allow it anymore.
I’m afraid of you.
You who don’t love me.
The story of Swan who once loved a man with lost memories- “Atlion”. What will become of this perplexing romance?
",marriage-and-absente, 4 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_35408.jpg,https://wuxiaworld.site/novel/marriage-and-absente/
Bon Appétit,https://www.novelupdates.com/series/bon-appetit/,Comedy:Drama:Fantasy:Romance:Slice of Life,https://cdn.novelupdates.com/images/2020/09/xxlarge-1.jpeg,류란,(4.2 / 5.0 38 votes),"Aristocracy,Cute Protagonist,Female Protagonist,Mob Protagonist,Reincarnated in Another World,Royalty",Korean,"“Are you eating in this situation?”
“Of course! I’ll have to keep savoring the taste until I die. Do you want one?”
She was reincarnated in a novel as Luana the abandoned princess.
And her death was already decided.
She just wanted to let people know about her cooking talent
but she was misunderstood as a witch because of her cheese jerkies!
The general of the conquering army Duke Legion who had lost his sense of taste took her to the empire for her extraordinary jerkies and to break the curse that had come down from generation to generation.
“It is Delicious isn’t it?”
“Prepare the same for the dinner.”
She was happy to be able to cook and eat as much as delicious food as she wanted……
But now she also wanted to look after Legion.
‘Eat three meals a day and make sure to make desert. I’m sure he will be able to gain some weight….!’
–
The Duke took the jerky from the princess. On the surface it was no different from any beef jerky.
But when he took a bite of it it felt like a new world had opened up.
The jerky made by the princess felt more tender than the others as he gently crushed it with his teeth.
The taste of condensed meat smudged his tongue as he chewed on. It was just as she said.
He could feel the savory taste of the spicy meat and at the end of the day he wanted to have more.
The desire that he had faded for a while.
“I didn’t really want anything but now I think I do.”
",bon-appetit, 2 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_34854.jpg,https://wuxiaworld.site/novel/bon-appetit/
Immemorial Dragon Elephant Art,https://www.novelupdates.com/series/immemorial-dragon-elephant-art/,Action:Xuanhuan,https://cdn.novelupdates.com/images/2020/06/immemodragonelephant4.jpg,Wang Zi's Old Bun,(2.2 / 5.0 5 votes),Cultivation,Chinese,"The once most powerful ancient forbidden divine art the Immemorial Dragon Elephant Art has been lost for millions upon millions of years.
Countless years later youth Lin Feng who was down on his luck managed to obtain the number one ancient forbidden divine art the Immemorial Dragon Elephant Art by chance.
When Lin Feng departed from a tiny city of the northern-most area in the world a legendary story would begin.
This is a world with experts as many as the trees in a forest a world where different races vyes for supremacy.
Who shall rule over destiny in this boundlessly vast land?
Depending on the Immemorial Dragon Elephant Art Lin Feng battle the heavens and fought the earth sweeping aside all experts with dominance tyrannically ruling the myriad realms.
",immemorial-dragon-elephant-art, 0 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_28244.jpg,https://wuxiaworld.site/novel/immemorial-dragon-elephant-art/
Cinderella Wasn’t Me,https://www.novelupdates.com/series/cinderella-wasnt-me/,Action:Drama:Fantasy:Historical:Romance:Shoujo,https://cdn.novelupdates.com/images/2020/06/Cinderella.jpg,과앤,(4.1 / 5.0 21 votes),"Aristocracy,Betrayal,Female Protagonist,Power Couple,Royalty",Korean,"People called her Terryl Cinderella.
It was a title given to her who was only the daughter of a Baron and she became the lover of the second son of a Marquis. But one day they suddenly broke up and Terryl was very hurt by her lover’s betrayal.
The King of the North the Duke of Rihan suddenly appeared before her.
He was Terryl’s biological father who was thought to be dead and she became the Duke’s daughter overnight took a hard lesson and became the heir to the family!
* * * * *
Three years later Terryl offers a contract of engagement with Cesium the eldest son of the Marquis to take revenge and take away what his former lover wanted most: “The title of Marquis”
“I want to engage with young master Cesium.”
“All right take advantage of me.”
The two engaged begin to be aware of each other and Terryl approaches Cesium and discovers his completely unexpected secret… 
“Cesium” whose engagement to Terryl took place became a Marquis overnight.
Can Cinderella achieve love at the end of this story?
",cinderella-wasnt-me, 9 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_31832.jpg,https://wuxiaworld.site/novel/cinderella-wasnt-me/
Return To Player,https://www.novelupdates.com/series/return-to-player/,Action:Adventure,https://cdn.novelupdates.com/images/2020/10/Return-To-Player.jpg,인덱스,(3.8 / 5.0 20 votes),"Adapted to Manhwa,Male Protagonist",Korean,"The game is over but the ending is bad. The end of mankind. Only one player survived. At the moment it was all over humanity’s final player received a message. [DLC shop opens after clearing all single modes.]
",return-to-player, 0 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_35347.jpg,https://wuxiaworld.site/novel/return-to-player/
Great Emperor Myriad,https://www.novelupdates.com/series/great-emperor-myriad/,Action,https://cdn.novelupdates.com/images/2020/03/IMG_20200327_135847.png,Dusk Drizzle Deity,(2.0 / 5.0 4 votes),,Chinese,"Ling Xiao the Sky Devouring Supreme was an unparalleled master who sat among the ten greatest Supremes in War God Continent. However overtaken by power and greed he was betrayed by his best friend and that betrayal ultimately cost him his life. Nevertheless nobody would have known that the next time he opened his eyes he would be reincarnated hundreds of centuries later into the body of an ordinary man who was also named Ling Xiao. Some could call it coincidental but is it really?
Join Ling Xiao as he restarts his life changing the narrative of the Ling Xiao whose body he now possessed by sweeping enemies out of his path to regain the glory of a Supreme — the glory that was once his and will be his once more.
",great-emperor-myriad, 0 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_28748.jpg,https://wuxiaworld.site/novel/great-emperor-myriad/
I Became the Madam of The House,https://www.novelupdates.com/series/i-became-the-madam-of-the-house/,Drama:Fantasy:Romance,https://cdn.novelupdates.com/images/2020/09/Ebk0MjEUwAIuogU.jpeg,유지난,(3.9 / 5.0 27 votes),"Aristocracy,Calm Protagonist,European Ambience,Marriage of Convenience,Younger Brothers",Korean,"After possessing the eldest daughter of Count Leire Archel  became the head of the family following her parent’s death. The only way to protect her little brother and herself from the old foxes who are after her family was…
“I know that you need Leire’s sea territory.”
In order to acquire a shield called Gael Von Zenat the infamous guardian of the eastern sea but in reality he was the head of a pirate family.
“I’ll give you the sea territory there. So please marry me.”
It wasn’t a romantic proposal. It was just a perfect deal. You take care of our family’s sea and I’ll protect myself and my brother.
I thought so but…
“When I graduate be sure to divorce my sister.”
“I think I’ve already told you that I don’t want to divorce her.”
The relationship between the two is unusual.
***
“Gael stop it.”
She tried to move away but Gael didn’t budge at all.
“What do you mean? I said that I believe in you didn’t I?”
“No.”
Archel said after a moment of silence.
“For real it seems like you really do. I swear it seemed like you love me.”
That’s just an illusion.
After watching my expression a smile disappeared from Gael’s face.
“Am I mistaken?”
————
",i-became-the-madam-of-the-house, 9 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_34326.jpg,https://wuxiaworld.site/novel/i-became-the-madam-of-the-house/
Limited Extra Time,https://www.novelupdates.com/series/limited-extra-time/,Fantasy:Romance:Tragedy,https://cdn.novelupdates.com/images/2020/08/Extra-Time-2.jpg,자은향,(4.5 / 5.0 14 votes),"Aristocracy,Nobles,Sickly Characters",Korean,"The existence of the second child Karina who was the successor’s youngest twin and the one who wasn’t as competent as her sibling has been concealed by the people around her all her life.
One day she finds out that she only has one year left to live. So she foolishly visited her fiancé whom she has never had an exchange with.
Along with the divorce papers that he longed desired for.
“Frankly speaking I want to stay here for a year.”
“….. Are you crazy Miss?”
“I’ll break off the engagement.”
But she didn’t know at that time.
“It seems that you keep trying to pretend that you don’t know so I should definitely tell you then.”
“Pardon?”
“I am fond of you.”
It didn’t occur to her that she would receive attention and affection from him without anything in return. So she comes to desire this much for a life without regrets.
",limited-extra-time, 3 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_33644.jpg,https://wuxiaworld.site/novel/limited-extra-time/
The Reincarnated Cop Who Strikes With Wealth,https://www.novelupdates.com/series/the-reincarnated-cop-who-strikes-with-wealth/,Action:Fantasy,https://cdn.novelupdates.com/images/2020/04/The-Reincarnated-Cop-Who-Strikes-With-Wealth.jpg,Baeppu,(4.7 / 5.0 33 votes),"Crime,Male Protagonist,Police,Time Travel",Korean,"I was reincarnated as the son of a conglomerate leader. But I’m going to be a cop.
",the-reincarnated-cop-who-strikes-with-wealth, 15 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_29043.jpg,https://wuxiaworld.site/novel/the-reincarnated-cop-who-strikes-with-wealth/
Raising my Fiancè with Money,https://www.novelupdates.com/series/raising-my-fiance-with-money/,Fantasy:Romance:Shoujo:Slice of Life,https://cdn.novelupdates.com/images/2020/10/Raising-my-Fiancè-with-Money.jpg,Yeonseona,(3.3 / 5.0 12 votes),"Affair,Aristocracy,Beautiful Female Lead,Butlers,Caring Protagonist,Charming Protagonist,Female Protagonist,Wealthy Characters",Korean,"I got a new fiancé after my old one cheated on me right before the wedding to pay him back but… there’s a bit of a problem.
“I thought you were a murderer.”
“Do you have a personality disorder?’ 
Some eavesdropper fainted hearing their conversation.
Ilya glanced at her new fiancé who was the star of all sorts of bad rumors. Karhan holding a little puppy in his arms lowered his eyes as if he were about to be scolded.
“Ilya… I took him in because he was stuck in the rain.”
…Will this engagement be okay?
***
Ilya walked to the store where she’d bought a music box a while ago. She was surprised to see the incredibly long line.
“Why’s the line so long?” Did a new item come out? Was there a limited-time sale? Ilya slowly walked down the line like a salmon swimming down a river.
Ilya started becoming flustered and looked around quickly grabbing a person and asking”Can you tell me why everyone is in line?”
The young man kindly replied. “A popular actor put a ring in an music box and proposed to someone so now everyone’s rushing to do the same.
“Oh my. I hit the jackpot again”
",raising-my-fiance-with-money, 1 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_35643.jpg,https://wuxiaworld.site/novel/raising-my-fiance-with-money/
